annotator_id,course_code,course_title_en,comment_id,first_hand_experience,contains_concrete_evidence,specificity_0_3,low_evidence_general,aspect_labels,risk_labels,risk_severity_0_3,sentiment,evidence_span,notes,updated_at
kreit,GSOE9820,Engineering Project Management,325,yes,no,1,yes,marking;workload,content_too_shallow,0,positive,好在事少,一手资料不确定,2026-07-07T10:48:13.500Z
kreit,COMP1521,Computer Systems Fundamentals,329,yes,no,1,yes,course_organization;administration,content_too_hard,3,negative,none,无具体证据,2026-07-07T12:19:08.277Z
kreit,COMP1521,Computer Systems Fundamentals,344,,,,,feedback;prerequisite,prerequisite_gap;content_too_hard,,,对于只有comp1511的编程背景来说第六周之后是有点吃力的,具体感受为主,2026-07-07T12:19:09.933Z
kreit,COMP1521,Computer Systems Fundamentals,370,,,,,,,,,,,2026-07-07T12:19:10.588Z
kreit,COMP3311,Database Systems,391,yes,yes,2,yes,exam;tutor,exam_sample_mismatch,2,mixed,不幸的是我们那一届好像是final没设计好难度，被很多私人邮件骂破防了,较清晰,2026-07-07T13:20:00.218Z
kreit,COMP1521,Computer Systems Fundamentals,414,yes,yes,3,no,assessment;feedback;degree_of_difficulty,prerequisite_gap;content_too_hard;low_practical_value,3,negative,"If you like researching how machines actually run code, it can be valuable, but for me it felt far removed from the practical joy I got from COMP1511.",主观性较强,2026-07-07T12:19:14.885Z
kreit,COMP1521,Computer Systems Fundamentals,415,yes,no,2,yes,assessment;career_relevance;degree_of_difficulty,content_too_hard,2,negative,none,个人反馈为主，主观性强,2026-07-07T12:19:16.428Z
kreit,COMP3121,Algorithm Design and Analysis,422,yes,no,1,yes,,positive_evidence,0,positive,none,课程对个人影响，主观强,2026-07-07T12:20:12.405Z
kreit,COMP3121,Algorithm Design and Analysis,423,no,no,1,yes,assignment,none,1,positive,none,像是教授串的评论,2026-07-07T12:20:12.924Z
kreit,COMP3311,Database Systems,435,yes,no,2,yes,support;career_relevance,positive_evidence,1,mixed,none,同时涉及课程内容和学习难度,2026-07-07T13:23:18.109Z
kreit,COMP3121,Algorithm Design and Analysis,465,yes,no,1,yes,assessment;feedback,harsh_grading,,negative,原来想着算法嘛，写写伪代码就好了，结果没想到这分一个比一个扣的狠呐,个人主观性强,2026-07-07T12:20:13.908Z
kreit,COMP3121,Algorithm Design and Analysis,466,yes,no,1,yes,assessment;marking;prerequisite,harsh_grading;content_too_hard,1,neutral,如果之前没有相关的训练或者毫无经验以及心理预期的话，就很容易发生自己想的和老师想的不是一回事儿的情况,无具体证据支撑,2026-07-07T12:20:14.524Z
kreit,COMP1521,Computer Systems Fundamentals,511,yes,no,1,yes,assessment;feedback;degree_of_difficulty,double_pass_or_hurdle;content_too_hard,2,neutral,,课程安排不详细，缺少细节,2026-07-07T12:19:26.325Z
kreit,COMP1521,Computer Systems Fundamentals,512,yes,yes,3,no,feedback;prerequisite;course_organization;degree_of_difficulty,prerequisite_gap;content_too_hard,3,neutral,process、pipe和thread部分比较难，学校给这三部分的练习题太少了，没有办法大量训练,,2026-07-07T12:19:27.853Z
kreit,COMP1521,Computer Systems Fundamentals,513,yes,yes,3,no,assessment;exam;marking;lab;degree_of_difficulty,content_too_hard;positive_evidence,2,neutral,课程结构：10% lab + 15% weekly test（8选6）+ 15%*2 assignment（1，2）+ 45% final exam,,2026-07-07T12:19:33.077Z
kreit,COMP3121,Algorithm Design and Analysis,525,yes,yes,3,no,assessment;exam;feedback;workload;course_organization,high_workload;double_pass_or_hurdle;content_too_hard,3,neutral,期末开卷线下2小时，要自己提前打印材料，带自己的laptop去考场！,,2026-07-07T12:28:01.293Z
kreit,COMP3222,Digital Circuits and Systems,553,yes,no,2,yes,prerequisite,none,1,neutral,none,未说明原因,2026-07-07T13:04:05.817Z
kreit,COMP3222,Digital Circuits and Systems,554,yes,no,2,yes,tutor;degree_of_difficulty,unclear_marking;harsh_grading,2,negative,none,含糊不清,2026-07-07T13:03:52.865Z
kreit,COMP3222,Digital Circuits and Systems,555,yes,no,1,yes,support,none,3,positive,none,first_hand不明确,2026-07-07T13:03:50.441Z
kreit,COMP3311,Database Systems,557,yes,no,2,yes,feedback;course_organization;support,double_pass_or_hurdle;positive_evidence,2,neutral,none,涵盖课程方面较广,2026-07-07T13:23:26.756Z
kreit,COMP3311,Database Systems,558,no,yes,2,no,exam;other,high_workload;content_too_hard,2,mixed,这个课上学期完全是无人看管的状态，不然63%的挂科率他们也顶不住，这礼拜的slides下礼拜都不一定传，没人管,非个人经历,2026-07-07T13:27:57.554Z
kreit,GSOE9820,Engineering Project Management,601,yes,yes,3,no,project;feedback;lecture;group_work;career_relevance,group_work_risk,2,neutral,整体来说不难，但确实觉得有点浪费时间,评论同时涉及职业相关性、讲座、给分情况,2026-07-07T10:48:10.636Z
kreit,COMM1150,Global Business Environments,830,yes,no,1,yes,marking;tutor,unclear_marking,2,negative,none,无证据,2026-07-07T11:06:10.704Z
kreit,COMM1150,Global Business Environments,837,yes,no,0,yes,marking;other,unclear_marking,0,positive,none,first-hand不确定,2026-07-07T11:06:11.503Z
kreit,COMM1150,Global Business Environments,842,yes,no,1,yes,marking;tutor,unclear_marking;harsh_grading,1,negative,none,未说明原因,2026-07-07T11:16:44.180Z
kreit,COMM1150,Global Business Environments,848,yes,yes,2,yes,marking;tutor,unclear_marking;team_presentation,1,positive,participation给分大方但团队演讲给分一般般,评论主观性强,2026-07-07T11:16:44.565Z
kreit,COMM1150,Global Business Environments,854,yes,yes,3,no,marking;tutor,unclear_marking,2,mixed,participation 确实大方一些，但最后视频作业给分很一般,得分因素不明确,2026-07-07T11:18:42.652Z
kreit,COMM1150,Global Business Environments,861,yes,no,2,yes,marking;tutor;participation,unclear_marking;insufficient_support,2,mixed,我本来Lincoln的participation有8/10 但后面好像反而低了,未能明确分数降低原因,2026-07-07T11:21:07.932Z
kreit,COMM1150,Global Business Environments,865,yes,no,2,yes,marking;tutor,unclear_marking;team_presentation,1,negative,none,细节不足,2026-07-07T11:22:11.443Z
kreit,COMM1150,Global Business Environments,902,yes,yes,3,no,exam;marking;lecture,exam_sample_mismatch;none,2,neutral,复习来源不只是lecture slides，也包括pre-learning、tutorial、readings和videos,复习来源繁多,2026-07-07T11:26:31.474Z
kreit,COMM1150,Global Business Environments,941,yes,yes,3,no,assessment;marking;workload,none,2,neutral,COMM1150的assessment包括tutorial participation、Lenses and Levers Report、quiz和group sustainability presentation。,none,2026-07-07T11:28:26.762Z
kreit,COMP3121,Algorithm Design and Analysis,1026,yes,no,1,yes,assessment;exam;marking,positive_evidence,1,positive,none,,2026-07-07T12:28:36.986Z
kreit,COMP3222,Digital Circuits and Systems,1049,yes,yes,3,no,lecture;lab;tutor,positive_evidence,2,positive,Oliver是一个非常认真负责的老师，但同时他对学生的要求也非常高。,,2026-07-07T13:03:38.929Z
kreit,COMP3222,Digital Circuits and Systems,1054,no,no,1,yes,feedback;other,positive_evidence;none,0,positive,none,无内容,2026-07-07T13:03:19.929Z
kreit,COMP3311,Database Systems,1055,yes,no,1,yes,exam;degree_of_difficulty,content_too_hard;other,2,negative,Seeing as 1/5 of the course is taking a supplementary exam.,情绪化较多,2026-07-07T13:28:04.666Z
kreit,COMP3222,Digital Circuits and Systems,1061,,,,,,,,,,,2026-07-07T13:03:19.081Z
kreit,COMP3311,Database Systems,1062,no,no,0,yes,exam;tutor;degree_of_difficulty,content_too_hard,2,neutral,none,内容描述不清,2026-07-07T13:33:36.074Z
kreit,COMP3311,Database Systems,1069,no,no,0,yes,other,none,1,neutral,none,内容描述不清,2026-07-07T13:34:22.265Z
kreit,COMP3311,Database Systems,1077,yes,no,0,yes,exam,content_too_hard;none,2,negative,none,内容描述不清,2026-07-07T13:35:13.849Z
kreit,COMP3311,Database Systems,1103,yes,yes,2,yes,,other,0,neutral,none,为课程内容的描述，实际不清晰,2026-07-07T13:36:52.616Z
kreit,COMP1521,Computer Systems Fundamentals,1117,no,no,1,yes,feedback;other,positive_evidence,1,neutral,none,first_hand不确定,2026-07-07T12:20:08.348Z
kreit,COMP3121,Algorithm Design and Analysis,1118,yes,no,2,yes,assignment;workload;degree_of_difficulty,high_workload;content_too_hard,2,neutral,,,2026-07-07T12:28:59.842Z
kreit,COMP3121,Algorithm Design and Analysis,1194,yes,no,2,yes,assessment;exam;assignment;feedback,high_workload;content_too_hard,2,mixed,,,2026-07-07T12:32:00.123Z
kreit,COMP3222,Digital Circuits and Systems,1195,yes,no,2,yes,assessment;exam;degree_of_difficulty,positive_evidence,1,positive,none,主观性强，无证据,2026-07-07T13:03:17.235Z
kreit,COMM1150,Global Business Environments,1196,yes,no,2,yes,assessment,none;other,2,neutral,课程现在严查AI率,,2026-07-07T11:32:07.097Z
kreit,GSOE9820,Engineering Project Management,1197,unclear,no,0,yes,assessment;marking;support,group_work_risk,0,neutral,选个好的小组感觉就可以了,泛泛而谈，无数据支撑,2026-07-07T10:47:57.861Z
kreit,GSOE9820,Engineering Project Management,1208,yes,yes,3,no,assessment;exam;assignment;group_work,group_work_risk;positive_evidence,1,positive,考试线开卷考试，有往年的题库可以参考。平时作业大部分是小组形式，只要小组队员不摆还是很有可能拿高分的。,同时涉及考试和平时作业,2026-07-07T10:47:50.748Z
